-2.710505431213761e-19   -5.421010862427522e-19   5.515878552520003e-18   8.267041565201971e-19
-2.710505431213761e-20   3.794707603699265e-19   2.557361874350183e-17   3.722066058142736e-16
-1.01643953670516e-19   -1.35525271560688e-19   1.063873381751401e-18   -2.005774019098183e-18
-5.897466895258066e-20   6.938385684138875e-17   3.589302113990097e-20   -6.925849596519512e-17
-1.35525271560688e-19   5.074745898137024e-21   -2.188733135705112e-18   2.354898774015543e-19
2.678344648997699e-19   -4.198387624492904e-17   2.678344648997699e-19   4.12828506019577e-17
5.421010862427522e-19   -2.724057958369829e-18   1.118083490375676e-19   -1.423015351387224e-19
1.998997755520148e-19   7.589415207398531e-19   1.395910297075087e-18   -3.876022766635678e-18
2.778268066994105e-19   -4.336808689942017e-19   -1.92445885616177e-18   1.660184576618428e-18
-2.249719507907421e-18   7.071834669561498e-19   6.23416249179165e-19   1.07747990935546e-20
4.072534410398676e-18   2.378468515890075e-18   -1.6940658945086e-19   -3.388131789017201e-19
-4.336808689942017e-19   -1.077479909356149e-20   2.03287907341032e-19   -6.388031780811795e-20
2.439454888092385e-19   -3.591419696358233e-19   1.084202172485504e-19   -1.558540622947912e-19
2.005774019098183e-18   -2.520770051028797e-18   9.486769009248163e-20   -7.521652571618187e-19
-5.421010862427522e-19   -2.662434408525658e-20   9.486769009248163e-19   6.149841412009101e-19
-1.6940658945086e-19   2.297153352953662e-18   -2.710505431213761e-20   -2.168404344971008e-19
-1.151964808265848e-19   2.274918863534142e-18   -1.01643953670516e-19   -1.07747990935612e-20
-1.653408313040394e-18   5.707149807150947e-19   0.   1.077479909355942e-20
-2.812149384884277e-19   -6.80336863234654e-18   1.01643953670516e-20   3.388131789017201e-20
-2.168404344971008e-19   9.486769009248163e-20   3.828588921589437e-19   2.947674656444965e-18
2.37169225231204e-20   6.776263578034402e-20   2.707117299424743e-18   -1.734723475976807e-18
-2.710505431213761e-19   -2.507217523872729e-19   1.35525271560688e-20   -1.761828530288944e-19
0.   -1.077479909355941e-20   2.683400376901623e-18   5.204620100568832e-19
-5.421010862427522e-20   5.074745898136567e-21   -1.084202172485504e-19   6.682001041798183e-19
-3.371191130072115e-18   2.683400376901623e-18   1.897353801849632e-19   -1.151964808265848e-19
-1.52465930505774e-18   3.97089045672816e-18   -1.151964808265848e-19   -8.131516293641283e-20
1.151964808265848e-19   -2.69530310081617e-18   2.710505431213761e-20   1.077479909356e-20
2.03287907341032e-20   1.077479909355959e-20   3.245830253878478e-18   2.900644999788719e-19
2.710505431213761e-20   -1.626303258728256e-19   -2.690176640479657e-18   2.83247817561838e-18
0.   -1.35525271560688e-20   -1.748276003132875e-18   -2.236166980751352e-18
4.391018798566293e-18   4.269046054161673e-19   1.490777987167568e-19   1.35525271560688e-20
-1.727947212398772e-19   -3.523657060577889e-19   -3.018825424014326e-18   -4.160625836913123e-18
5.218384699576532e-19   -6.917358091223287e-17   4.947334156455156e-19   6.959074463875562e-17
-1.050320854595332e-18   -4.214835945537398e-18   -1.151964808265848e-19   6.776263578034402e-21
-5.149960319306146e-19   -1.426094648173253e-18   -6.776263578034402e-20   1.077479909355924e-20
2.608861477543245e-19   -5.759824041329242e-19   1.6940658945086e-20   -7.047314121155778e-19
-1.558540622947912e-19   -2.710505431213761e-20   -8.741380015664379e-19   1.599198204416119e-18
0.   -1.940650830023194e-20   4.113191991866882e-18   7.584575056484214e-19
-3.320369153236857e-19   -4.065758146820641e-19   1.267161289092433e-18   -5.827586677109586e-19
-8.809142651444723e-20   -1.721315332230595e-20   3.67951112287268e-18   -7.985265091464217e-19
6.776263578034402e-21   -1.084202172485504e-19   3.608360355303319e-18   -1.761828530288944e-18
3.523657060577889e-18   4.404571325722361e-19   1.965098192306712e-19   4.533937114765747e-21
-3.926844743470936e-18   4.845028458294597e-18   -6.437450399132682e-20   -7.453889935837843e-20
4.186849976960116e-16   -1.86250686639959e-16   -3.930232875259953e-19   2.812149384884277e-19
3.083199928005653e-19   -2.846030702774449e-19   -7.059765505480417e-17   -2.268693045925918e-16
1.944787646895873e-18   2.980176659156477e-18   0.   5.074745898136085e-21
-1.477225460011499e-18   -3.815036394433368e-18   2.03287907341032e-20   1.626303258728256e-19
-1.084202172485504e-19   -6.098637220230962e-20   -3.320369153236857e-18   6.17317611958934e-18
3.184843881676169e-19   -1.096407581786088e-18   6.166399856011306e-19   -4.247388907694817e-20
-3.089976191583687e-18   -9.622294280808851e-19   -1.761828530288944e-19   -1.084202172485504e-19
-1.063873381751401e-18   8.402566836762659e-19   1.35525271560688e-20   -2.03287907341032e-20
-5.967448757360216e-16   -1.217775880135718e-15   -2.775557561562891e-17   1.422473250300981e-16
0.   -1.35525271560688e-20   -1.365417110973932e-18   -1.35525271560688e-19
2.588532686809141e-18   7.680836324851739e-20   -3.388131789017201e-20   1.077479909355964e-20
2.907017074976758e-18   -3.665958595716611e-18   9.486769009248163e-20   -1.287490079826536e-19
-6.57297567069337e-19   1.917682592583736e-18   2.778268066994105e-19   -4.607859233063393e-19
5.149960319306146e-19   1.646632049462359e-18   -3.252606517456513e-19   5.014435047745458e-19
6.166399856011306e-19   -1.077479909356252e-20   -4.133520782600985e-19   1.62392035133352e-19
-2.283600825797593e-18   -3.343338247010742e-19   2.710505431213761e-20   2.092429088983172e-20
9.486769009248163e-20   -2.092429088983164e-20   -3.489775742687717e-18   6.077564395561622e-19
-2.724057958369829e-18   -2.303929616531696e-19   -3.388131789017201e-20   1.829591166069288e-19
