-1.3511670371091403e-20 5.32786795841289 -3.142871942223436e-21 4.096910002356486
-3.6599144741971486e-22 4.096910002356487 -5.6930868164308605e-22 0.9553173487666949
-3.438268033124653e-16 4.096910002356485 -3.863305278307982e-17 5.327867958412888
-7.352445222936001e-23 0.9553173487666946 5.0502104435144775e-23 2.186275304823097
-1.7105549128392327e-18 4.096910002356487 -3.4607657906865437e-16 0.9553173487666934
4.510868377133642e-18 5.327867958412889 -8.209852365601586e-19 4.096910002356486
2.8988451643050524e-25 5.32786795841289 -5.84772235240955e-26 4.096910002356487
-1.1471269951974084e-21 0.9553173487666948 -7.145124625325995e-22 4.096910002356486
1.7677423097472988e-22 2.1862753048230967 1.4152113142825059e-21 0.9553173487666944
4.634534398865321e-25 0.9553173487666949 6.108367616128522e-24 4.096910002356486
4.8035438147575444e-23 4.096910002356487 2.077263845042086e-22 5.32786795841289
3.0560980996979046e-17 4.096910002356486 6.52110317448017e-18 5.32786795841289
-1.0208283321658326e-21 0.9553173487666946 -2.548969439542923e-22 2.1862753048230967
-3.838599058071616e-23 5.32786795841289 1.2594090613080338e-22 2.1862753048230963
1.3267362865581413e-23 4.096910002356487 1.0758490547430496e-22 0.9553173487666949
-3.416240042856508 3.9284283458604623 -3.416240042856508 7.070020999450255
5.1592735086643765e-22 4.096910002356487 1.1273295096793314e-20 0.9553173487666947
-0.8813538915636029 4.712388926318237 -0.8813538289389029 1.5707963808613445
-1.188280169731943e-19 4.096910002356486 7.073371538297421e-19 0.9553173487666949
1.4715216477349165e-23 5.32786795841289 -4.578608568445459e-23 4.096910002356486
0.881353741054608 1.5707962056101858 -0.8813539794478984 1.5707962056101652
-7.706600161149395e-22 0.9553173487666944 -4.1777718079780893e-22 2.186275304823097
-3.124598597128258e-16 2.1862753048230976 1.1969814992133113e-16 0.9553173487666929
-3.103008730711603e-22 4.096910002356486 5.5912277395079665e-22 0.9553173487666949
-3.4162400428565087 5.496349614908914 3.4162400428565087 3.9284283458604623
-2.2600588044404256e-23 0.9553173487666945 2.268855076850183e-23 2.1862753048230967
3.4162400428565083 2.3547569613191204 3.4162400428565083 -0.7868356922706712
2.298174472899306e-24 5.32786795841289 -4.596612622556182e-24 4.096910002356486
-2.1445503670416364e-22 4.096910002356486 -9.923286746154827e-23 0.9553173487666949
-5.151641475043868e-21 5.32786795841289 -4.620986532839061e-21 2.186275304823097
3.4162400428565074 5.496349614908913 3.4162400428565074 2.35475696131912
