-3.677563064384899e-21   -1.332267629550187e-15   -1.189036219957269e-21   -2.664535259100375e-15
-4.236812829382113e-22   -1.998401444325281e-15   5.248655869392034e-23   1.52655665885959e-15
2.755581294526342e-17   1.143277645803433e-16   4.998001237516859e-16   4.941040490726e-16
-3.606422549006129e-15   2.065014825802791e-14   1.99222583953709e-15   1.097733015598123e-14
-7.01175106375841e-20   -3.774758283725532e-15   -6.112407040884159e-20   3.5527136788005e-15
4.667200452895806e-21   -3.774755186332513e-15   -2.509746934522611e-20   -3.108627566343457e-15
1.27102047977476e-21   -2.220446049250313e-15   -5.497551253254107e-21   8.881784197001252e-16
2.769786339234427e-16   8.659739592076221e-15   -1.954490897333139e-15   -5.773159728050814e-15
-1.983888912956716e-20   4.996005159509714e-15   -6.229495148393094e-20   3.885779037491538e-15
-6.116122445042211e-19   -2.220446049250313e-16   -3.12156050958151e-19   2.220446049250313e-16
1.48151483609557e-22   -1.387780329477955e-15   -7.05604855593052e-23   -1.887377593166256e-15
-6.257239963291377e-24   -1.332267629550187e-15   2.574642491699002e-22   -1.998401444325281e-15
1.009373933032974e-21   -3.774758283725532e-15   4.006521114783072e-21   -1.137978600240785e-15
-1.487544020157419e-22   -1.276759575711949e-15   -1.754080572052606e-22   -1.998398346932262e-15
-8.234636602564634e-21   -2.220446049250313e-16   -1.225160674052243e-21   2.220446049250313e-16
-4.27326846787846e-16   2.220446049250313e-15   -3.174115768858054e-18   -9.159339953157541e-16
3.536830660482975e-16   -3.108624468950438e-15   5.357162863044358e-16   -3.774758283725532e-15
4.486221025103389e-16   1.526559756252609e-15   1.236276003649123e-15   -1.998398346932262e-15
4.325174892940271e-16   2.386980277292341e-15   2.173675253493529e-16   1.110223798973411e-15
1.789087420332901e-15   -2.581260014422688e-15   -2.165860533219035e-16   -1.570964728061516e-14
3.97253079516126e-23   -1.332267629550187e-15   3.97192386530232e-23   -1.998401444325281e-15
-1.354462345311804e-18   1.110238511590252e-16   5.480676516667265e-17   -3.608209343066662e-16
-3.507732163501917e-22   1.526559756252609e-15   1.921185855241246e-22   -1.998401444325281e-15
1.982576455308401e-20   2.331469900409338e-15   -6.476642240456821e-21   -1.110238511590252e-16
1.626303258728256e-18   -1.116712750694973e-16   -8.673617379884035e-19   -1.102633609417758e-16
-6.633496269727402e-16   -1.110223024625156e-15   8.690000589248388e-16   -3.774758283725532e-15
2.054139280951827e-22   -3.608209343066662e-16   1.656781677119238e-22   1.110238511590252e-16
-2.910258582899209e-21   -8.881784197001252e-16   -2.965761847066321e-20   3.996802888650563e-15
-1.048488336094604e-18   3.5527136788005e-15   -8.647976105462909e-19   -3.774758283725532e-15
2.358473058264284e-15   -1.77635683940025e-15   1.24593426543772e-15   -1.332267629550187e-15
1.075389247400796e-22   -1.387794267746541e-16   -2.384823558174684e-22   2.331469900409338e-15
-4.334750617596859e-20   -2.220446049250313e-16   -6.790023735490757e-20   2.220446049250313e-16
1.172298915095999e-19   3.5527136788005e-15   -1.042946608106255e-19   -3.5527136788005e-15
4.771445494304392e-22   -1.387780329477955e-15   -7.945511084069108e-22   -1.887377593166256e-15
2.411464799020611e-20   -1.276759575711949e-15   -3.844707656071278e-20   -1.998398346932262e-15
-1.10671997490527e-22   3.552714453148755e-15   2.645568600191613e-21   -3.608224055683503e-15
-1.192622389734054e-18   1.133799331022295e-18   2.005546675246783e-18   -5.220679613257076e-19
-2.877713535910971e-16   -1.998398346932262e-15   -2.430062281212141e-16   -1.276759575711949e-15
-3.624388463621491e-15   -1.465494392505206e-14   9.746713180716593e-16   7.605027718682322e-15
3.885101028292626e-23   -1.554312234475219e-15   5.873004425227732e-23   -1.77635683940025e-15
5.412512157599349e-16   2.442490654175344e-15   -5.572107251744448e-16   1.110223024625156e-15
-2.265569170443526e-16   -1.193485879730769e-15   2.399242425968848e-16   0.
4.55808350409631e-22   3.552714453148755e-15   5.488880223473139e-22   -3.608224055683503e-15
7.51985907907944e-17   1.398881011027697e-14   3.605699728847906e-16   1.453004383478173e-14
