 #	Re(x1)	Im(x1)	Re(x2)	Im(x2)	Re(x10)	Im(x10)	Re(x20)	Im(x20)
	1.333334602917064e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.574006709478959e-01	2.070566205370925e-02	4.770340561146791e-01	-4.127274326094689e-02
	1.198120525732355e-49	1.250640707658261e-50	1.333334602917064e+00	6.666673014585320e-01	5.290247379111356e-01	1.329534009208785e+00	1.651550752196774e-01	3.354909440802806e-01
	1.333334602917064e+00	6.666673014585320e-01	6.666673014585319e-01	-1.790893755935336e-50	3.401209835442873e-01	-6.740606868731629e-03	1.623716591513842e+00	1.653276865048958e-01
	1.533962228129320e-50	6.666673014585320e-01	1.333334602917064e+00	1.070594694799449e-50	-3.037239561194449e-02	2.342220490606968e-01	1.497633268511665e+00	1.084534605946330e-01
	6.666673014585319e-01	6.666673014585320e-01	-4.475424969357733e-51	-1.292864437224454e-50	2.333133807842354e-01	2.898951669960289e-01	7.408161149238663e-01	7.747221705925130e-01
