 #	Re(x1)	Im(x1)	Re(x2)	Im(x2)	Re(x10)	Im(x10)	Re(x20)	Im(x20)
	1.739525656507541e+00	1.413529323413628e+00	7.395251839239633e-01	1.413529667197105e+00	1.496824516381558e+00	1.330511562007999e+00	9.301095687358533e-01	1.307013006162238e+00
	2.604763639057724e-01	5.864721217393174e-01	1.260477795698296e+00	5.864724655223388e-01	1.599698581380503e+00	1.837781421656687e+00	1.720803022693048e+00	1.046664905688036e+00
	2.604762709391340e-01	5.864728041420545e-01	7.395250276174274e-01	1.413529707435968e+00	8.259018846204426e-01	1.544802733682915e+00	3.537630015405005e-01	6.774536370699263e-01
	1.260477795698296e+00	5.864724655223388e-01	2.604763639057724e-01	5.864721217393174e-01	3.707862928014333e-01	1.443255061128212e+00	6.000497190772808e-01	1.864173247440289e+00
	1.641358574656171e+00	1.584121407303896e+00	1.000000663362422e+00	1.000001004114576e+00	1.170152377693511e+00	1.243422610576372e+00	1.585509929246262e+00	1.509597554187618e+00
	3.586435464613796e-01	1.584121561777467e+00	1.000000663362454e+00	1.000000900261365e+00	7.795760145073625e-01	1.443140683810979e+00	1.137397451630251e+00	7.561901008707266e-01
	1.260477795698296e+00	5.864724655223388e-01	2.604763639057724e-01	5.864721217393174e-01	6.736164506520429e-01	1.825432750085164e-01	1.658283709593835e-01	1.561391305515629e-01
	1.260477795698296e+00	5.864724655223388e-01	2.604763639057724e-01	5.864721217393174e-01	1.856105553583184e+00	1.785528456550734e+00	3.841431950384594e-01	1.487770843225926e-01
	1.260477795698296e+00	5.864724655223388e-01	2.604763639057724e-01	5.864721217393174e-01	9.934603888735351e-01	1.878478271372705e+00	2.308336791984363e-01	1.307303572342228e+00
	3.586435464613796e-01	1.584121561777467e+00	1.000000663362454e+00	1.000000900261365e+00	6.022533368928224e-01	1.315524229412575e+00	5.067257238130917e-01	1.396805805593812e+00
	1.260477795698296e+00	5.864724655223388e-01	2.604763639057724e-01	5.864721217393174e-01	7.384889771825016e-01	1.331550906875511e+00	1.251725202194919e+00	1.240978489632335e+00
	2.604762709391340e-01	5.864728041420545e-01	7.395250276174274e-01	1.413529707435968e+00	1.627000646043571e-01	1.932801742052185e-01	1.043796293576112e+00	1.764640436329345e+00
	2.604763639057724e-01	5.864721217393174e-01	1.260477795698296e+00	5.864724655223388e-01	1.920139661079566e-01	1.057995781536530e+00	5.175356662165128e-01	1.168431189782621e-01
	7.395250276174274e-01	1.413529707435968e+00	2.604762709391340e-01	5.864728041420545e-01	9.640171847875526e-01	1.423808691802867e+00	2.489550517330885e-01	7.462071003038410e-01
	1.739525563541882e+00	5.864718985592244e-01	1.260477639392313e+00	1.413529398614524e+00	1.279801990305957e+00	7.542472647287661e-01	1.150178776655622e+00	1.344143877152280e+00
	7.395251839239633e-01	1.413529667197105e+00	1.739525656507541e+00	1.413529323413628e+00	9.559718668683620e-01	1.278717501424309e+00	1.657880783740642e+00	1.193541369268643e+00
