 #	Re(x1)	Im(x1)	Re(x2)	Im(x2)	Re(x10)	Im(x10)	Re(x20)	Im(x20)
	1.643652789989529e+00	4.112743333080708e-01	1.000000670366589e+00	1.000000904551681e+00	1.057400670947896e+00	1.185955907261778e+00	1.309609236200712e+00	6.770340561146791e-01
	1.000001012699918e+00	1.000000952188006e+00	1.000001530306909e+00	3.833776998524988e-01	1.247630830886056e+00	7.290247379111356e-01	1.052953400920879e+00	3.651550752196774e-01
	1.000000670366613e+00	1.000000904552003e+00	3.563493211215601e-01	1.588727727490126e+00	5.354909440802806e-01	5.401209835442873e-01	1.932593931312684e-01	1.823716591513842e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.454231260651899e+00	1.696276043880555e-01	4.342220490606968e-01	1.697633268511665e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.397357034741636e+00	4.333133807842354e-01	4.898951669960289e-01	9.408161149238663e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	9.747221705925130e-01	1.602775804963542e+00	6.707868223198965e-01	3.921415229602288e-01
	2.592387142072383e-01	1.417565852352082e+00	1.259240132204668e+00	1.417565503461839e+00	4.300424783674454e-01	1.242700742171232e+00	1.023842602467108e+00	1.426710641302310e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	4.485690922175903e-01	1.107781777971855e+00	8.849495955506371e-01	1.479835592712469e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.790516666662684e+00	1.469741379941608e-01	1.100573367197984e+00	1.945701603520662e-01
	1.000000670366613e+00	1.000000999823593e+00	3.563493211215601e-01	4.112741768854700e-01	4.795658706393450e-01	5.768003201469529e-01	3.697586027955644e-01	3.902109441853849e-01
	3.563493211215601e-01	1.588727727490126e+00	1.000000670366613e+00	1.000000904552003e+00	3.882857512921483e-01	1.083869887301035e+00	1.837936551420244e-01	1.736015536620504e+00
	1.740763216295362e+00	1.417566068510555e+00	1.259239978775729e+00	5.824364390746899e-01	1.103783443653053e+00	3.810688252378435e-01	1.758874530162337e+00	1.129823848878330e+00
	2.592386028147540e-01	5.824367358845461e-01	7.407626878786991e-01	1.417565771701217e+00	1.613226756266747e-01	5.610778501859551e-01	3.903946957096412e-01	1.070255604319971e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	6.703956390137439e-01	2.423710045916639e-01	1.799533040198554e+00	1.751868631025679e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.507722521265120e+00	1.252786957786185e+00	1.066535045350564e+00	2.208982826959682e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.529710093004670e+00	1.794917111541623e+00	1.823453487520629e+00	5.668153425031632e-01
	7.407626878786991e-01	5.824361326743787e-01	2.592386028147540e-01	1.417565168491050e+00	8.550510130974218e-01	2.492379957028922e-01	5.689168408916739e-01	1.714928965579718e+00
	1.740763327686868e+00	5.824365197261098e-01	7.407628413081651e-01	5.824361708354337e-01	1.884299807101231e+00	5.800724701312540e-01	7.403306897281654e-01	6.625829023135496e-01
	3.563493211215601e-01	1.588727727490126e+00	1.000000670366613e+00	1.000000904552003e+00	6.185929116247173e-01	1.720508854096365e+00	8.329729144422325e-01	9.316917370862083e-01
	7.407626878786991e-01	1.417565771701217e+00	2.592386028147540e-01	5.824367358845461e-01	6.521988015925385e-01	5.794518373217603e-01	9.569948907871742e-01	1.711394834860470e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.714624724963126e+00	9.408790994848490e-01	9.617638534120210e-01	7.949983806096768e-01
	1.643652789989529e+00	1.588727571067525e+00	1.000000670366589e+00	1.000000999823915e+00	1.290768282077202e+00	1.598236729074290e+00	1.162756086035064e+00	1.296778266239144e+00
	1.000000670366589e+00	1.000000904551681e+00	1.643652789989529e+00	4.112743333080708e-01	1.405576215722276e+00	6.405034431638169e-01	1.295634946581356e+00	1.001815457201576e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	8.617137484772687e-01	1.450878319561734e+00	1.144272350779151e-01	9.330085847639449e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.492920367765606e+00	1.862849456110316e+00	3.805634665350056e-01	9.176534114217693e-01
	1.643652789989529e+00	4.112743333080708e-01	1.000000670366589e+00	1.000000904551681e+00	1.852470238292135e+00	2.685238905862835e-01	1.021193553700378e+00	8.244505902010080e-01
	1.259240132204668e+00	1.417565503461839e+00	2.592387142072383e-01	1.417565852352082e+00	1.417656339674276e+00	1.101186211339396e+00	1.561122727226778e-01	1.475997524183101e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	5.792356442337596e-01	1.451394122576678e+00	1.182212411254617e+00	2.993407895961536e-01
	2.592386028147540e-01	1.417565168491050e+00	7.407626878786991e-01	5.824361326743787e-01	4.626341507835069e-01	1.489190230574515e+00	4.737683203009997e-01	7.973334945587887e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	3.680761688148991e-01	7.376162705342473e-01	1.378235488528132e+00	7.607515922769154e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	6.890454496368987e-01	1.853785594220390e+00	7.868761540880335e-01	8.167212067254159e-01
	1.000000670366589e+00	1.000000999823915e+00	1.643652789989529e+00	1.588727571067525e+00	1.211674429946695e+00	1.108403087604539e+00	1.738677546046513e+00	1.843391634523378e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	8.726846057882181e-01	1.270047958269677e+00	1.211182663144817e+00	7.215353018731627e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	7.431144817680858e-01	1.685173737178454e+00	1.081649596793990e+00	2.790132975290568e-01
	7.407628413081651e-01	1.417565733540162e+00	1.740763327686868e+00	1.417565384649486e+00	1.496824516381558e+00	1.330511562007999e+00	9.301095687358533e-01	1.307013006162238e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.599698581380503e+00	1.837781421656687e+00	1.720803022693048e+00	1.046664905688036e+00
	7.407626878786991e-01	1.417565771701217e+00	2.592386028147540e-01	5.824367358845461e-01	8.259018846204426e-01	1.544802733682915e+00	3.537630015405005e-01	6.774536370699263e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	3.707862928014333e-01	1.443255061128212e+00	6.000497190772808e-01	1.864173247440289e+00
	1.000000670366589e+00	1.000000999823915e+00	1.643652789989529e+00	1.588727571067525e+00	1.170152377693511e+00	1.243422610576372e+00	1.585509929246262e+00	1.509597554187618e+00
	3.563493211215601e-01	1.588727727490126e+00	1.000000670366613e+00	1.000000904552003e+00	7.795760145073625e-01	1.443140683810979e+00	1.137397451630251e+00	7.561901008707266e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	6.736164506520429e-01	1.825432750085164e-01	1.658283709593835e-01	1.561391305515629e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.856105553583184e+00	1.785528456550734e+00	3.841431950384594e-01	1.487770843225926e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	9.934603888735351e-01	1.878478271372705e+00	2.308336791984363e-01	1.307303572342228e+00
	1.000000670366613e+00	1.000000904552003e+00	3.563493211215601e-01	1.588727727490126e+00	6.022533368928224e-01	1.315524229412575e+00	5.067257238130917e-01	1.396805805593812e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	7.384889771825016e-01	1.331550906875511e+00	1.251725202194919e+00	1.240978489632335e+00
	2.592386028147540e-01	5.824367358845461e-01	7.407626878786991e-01	1.417565771701217e+00	1.627000646043571e-01	1.932801742052185e-01	1.043796293576112e+00	1.764640436329345e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.920139661079566e-01	1.057995781536530e+00	5.175356662165128e-01	1.168431189782621e-01
	2.592386028147540e-01	5.824367358845461e-01	7.407626878786991e-01	1.417565771701217e+00	9.640171847875526e-01	1.423808691802867e+00	2.489550517330885e-01	7.462071003038410e-01
	1.259239978775729e+00	1.417565465300906e+00	1.740763216295362e+00	5.824358358650407e-01	1.279801990305957e+00	7.542472647287661e-01	1.150178776655622e+00	1.344143877152280e+00
	1.740763327686868e+00	1.417565384649486e+00	7.407628413081651e-01	1.417565733540162e+00	9.559718668683620e-01	1.278717501424309e+00	1.657880783740642e+00	1.193541369268643e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	6.601056907917698e-01	1.534208788600313e+00	4.513032487103811e-01	1.246638167086656e+00
	1.740763216295362e+00	5.824358358650407e-01	1.259239978775729e+00	1.417565465300906e+00	1.602075615304155e+00	1.188921349651046e+00	1.691947204603324e+00	6.299782583380489e-01
	1.000000670366613e+00	1.000000904552003e+00	3.563493211215601e-01	1.588727727490126e+00	1.483806436467537e+00	7.528350559118488e-01	1.884632790353359e-01	1.802769661311914e+00
	1.000000670366589e+00	1.000000904551681e+00	1.643652789989529e+00	4.112743333080708e-01	1.326901903552664e+00	1.889740870995084e-01	1.162395777981934e+00	6.146118731377594e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	2.844620897921965e-01	4.210765943929406e-01	1.411305359498015e+00	6.010684489568826e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	5.040488122361363e-01	2.069181190510678e-01	6.230465993326621e-01	1.997436145018608e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	3.857172430318998e-01	6.422197090541316e-01	2.519808926138508e-01	9.227211790084474e-01
	2.592386028147540e-01	1.417565168491050e+00	7.407626878786991e-01	5.824361326743787e-01	5.156822448972451e-01	9.609588313843512e-01	8.154514410235434e-01	7.487973482545649e-01
	1.259239978775729e+00	1.417565465300906e+00	1.740763216295362e+00	5.824358358650407e-01	1.510335204867781e+00	1.113934518871297e+00	1.866013970490543e+00	6.347872880519799e-01
	1.259240132204668e+00	1.417565503461839e+00	2.592387142072383e-01	1.417565852352082e+00	1.733338061920804e+00	1.201665001690855e+00	2.656822103630297e-01	1.512916553674877e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	3.736901891668939e-01	2.590953177267306e-01	1.166018248255119e+00	4.313080134939540e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.742867764901646e+00	1.045639669530490e-01	1.099415420253415e+00	3.059985872771494e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	8.822167127504922e-01	4.094313641997427e-01	1.627212713129513e+00	1.744655894782181e+00
	4.999985480728589e-01	2.821075476555529e-01	1.500003124752877e+00	2.809499933744663e-01	6.321600484061260e-01	1.104017692474600e+00	1.376174922893741e+00	6.368716751936476e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	8.022166409225642e-01	1.608747283720343e+00	4.621380267460178e-01	1.041490398686313e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.606171199824852e-01	1.793929892943675e+00	1.361240584225727e-01	1.770950207851551e+00
	1.740763327686868e+00	1.417565384649486e+00	7.407628413081651e-01	1.417565733540162e+00	8.693259173434416e-01	1.454288440602009e+00	1.363398915359140e+00	1.113985336254176e+00
	7.407628413081651e-01	5.824361708354337e-01	1.740763327686868e+00	5.824365197261098e-01	5.671011580902094e-01	7.502916315095908e-01	1.764299467506221e+00	7.379998830987684e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.655399064452568e+00	1.698326643975320e+00	7.354237814499174e-01	2.253950212615568e-01
	7.407628413081651e-01	1.417565733540162e+00	1.740763327686868e+00	1.417565384649486e+00	1.668046212198830e+00	1.634219760951014e+00	5.076068013534538e-01	3.669133267996188e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.746741459702416e+00	1.849232240330154e+00	1.062707132141227e+00	1.845131161906037e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	7.612585527329811e-01	1.061848223903515e+00	1.307262541556868e-01	6.877676494743215e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.346985782797268e+00	1.758204641223597e+00	8.188578036705152e-01	1.633937705039433e+00
	1.740763216295362e+00	1.417566068510555e+00	1.259239978775729e+00	5.824364390746899e-01	8.028727331945088e-01	1.069026176799843e+00	1.363349325037555e+00	1.431112870454895e+00
	1.000000670366589e+00	1.000000999823915e+00	1.643652789989529e+00	1.588727571067525e+00	1.778909952468491e+00	1.389429332506352e+00	3.393951178940647e-01	8.172249459609304e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	1.633710377173279e-01	1.343310309694304e+00	1.557816507072080e+00	3.178550318150731e-01
	1.000000670366589e+00	1.000000999823915e+00	1.643652789989529e+00	1.588727571067525e+00	9.358434009258605e-01	1.044559619953691e+00	1.418043599294899e+00	1.479185847335812e+00
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	6.463376888747562e-01	7.959656598699466e-01	6.435221030928953e-01	1.582622105687531e+00
	1.643652789989529e+00	4.112743333080708e-01	1.000000670366589e+00	1.000000904551681e+00	1.809594890564083e+00	1.398824978001851e-01	1.192507859061744e+00	5.195958718268468e-01
	1.740763216295362e+00	5.824358358650407e-01	1.259239978775729e+00	1.417565465300906e+00	1.284984834682501e+00	1.415548874979944e+00	1.858570217396849e+00	8.625558660099210e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	7.984310951530642e-01	1.062681356111163e+00	6.846302110356798e-01	6.761869822710322e-01
	2.592387142072383e-01	5.824360520235136e-01	1.259240132204668e+00	5.824364009137565e-01	9.831309261640799e-01	2.851148188345389e-01	5.955423995557347e-01	1.725437994666858e+00
	3.563493211215601e-01	1.588727727490126e+00	1.000000670366613e+00	1.000000904552003e+00	4.665427013847297e-01	1.678595832374909e+00	6.330108783956522e-01	1.013735191541047e+00
	1.000000670366613e+00	1.000000999823593e+00	3.563493211215601e-01	4.112741768854700e-01	1.156917672143778e+00	9.583340781249924e-01	7.814200331012335e-01	3.236030475789229e-01
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.796020403582278e+00	1.742873232069361e+00	1.516939741714156e+00	1.811245551332417e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.417427307617807e-01	1.318229883631208e+00	8.299235006659050e-01	1.208486649322123e+00
	1.259240132204668e+00	5.824364009137565e-01	2.592387142072383e-01	5.824360520235136e-01	1.347745168071851e+00	9.924828200351894e-01	8.458458481873895e-01	1.532149025166009e+00
