5.689893001203927e-15     -7.340330670436627e-15
0.                        -3.8714743820462495e-22
-8.604228440844963e-16    2.7749280667769808e-17
0.13899150933006182       -0.314413767349832
1.1102230246251565e-16    1.641544998799663e-17
-9.020562075079397e-14    2.7214727241484314e-14
0.1389915093300616        0.3144137673498321
0.1389915093301807        0.3144137673497731
0.13899150933006124       0.31441376734982796
5.551115123125783e-17     2.741128338299059e-17
0.13899150933007387       -0.3144137673498227
0.13899150933012377       0.31441376735071513
1.1102230246251565e-16    -1.5565876915405804e-21
0.13899150933006182       -0.31441376734983195
1.1102230246251565e-16    -5.171395049999061e-19
1.1102230246251565e-16    1.3230666911452395e-19
3.7192471324942744e-15    1.7225683084704163e-15
2.609024107869118e-15     4.898070270648394e-14
1.1102230246251565e-16    -4.912277641320169e-21
0.13899150932889504       -0.3144137673494858
0.                        2.9386582099146043e-19
1.1102230246251565e-16    3.890183695967061e-18
4.96269692007445e-14      -4.323399562816941e-14
5.551115123125783e-17     -3.969059696560209e-19
0.13899150933006083       0.3144137673498376
0.                        -4.4633897061288734e-21
0.13899150933019888       0.31441376734955656
0.13899150933006096       0.3144137673498316
2.886579864025407e-15     -1.750001943367416e-14
0.1389915093300588        -0.3144137673498246
0.13899150933005744       0.314413767349835
0.1389915093300617        0.31441376734983195
0.                        8.467893954902388e-18
0.13899150933006169       0.3144137673498323
1.1102230246251565e-16    -3.852573686837286e-19
0.13899150933006188       0.3144137673498322
5.551115123125783e-17     6.11398862728156e-18
1.3484800921991282        -7.181614989634008e-17
0.13899150933006355       0.3144137673498344
0.13899150933006177       -0.31441376734983084
0.13899150933006255       0.314413767349846
0.                        -1.5244350192264005e-20
0.13899150933011234       0.31441376734986387
1.1102230246251565e-16    2.2466438193080112e-20
0.13899150933006071       -0.3144137673498309
-1.6653345369377348e-16   6.885179147256243e-17
0.13899150933008692       -0.3144137673498525
3.0914160120687484e-13    -1.0086671549442802e-12
0.13899150933006116       -0.31441376734983184
0.13899150933006144       -0.31441376734983173
0.                        2.874754140652136e-17
1.1102230246251565e-16    1.3232405328199371e-18
1.3484800921991282        -1.118037002825251e-16
1.1102230246251565e-16    -2.601428999465874e-19
0.1389915093300612        0.3144137673498318
0.                        -4.3666014909025996e-21
0.13899150933006138       -0.3144137673498316
0.                        -7.202985817710674e-21
0.                        -2.1511401819474603e-22
0.1389915093300576        -0.31441376734982895
0.1389915093300619        -0.3144137673498324
0.13899150932956056       0.31441376735090576
0.13899150933006119       0.31441376734983184
8.326672684688674e-16     -1.5720788373808646e-16
1.0325074129013956e-13    3.731564978451872e-14
0.13899150933004872       -0.3144137673500471
7.262523915585462e-13     2.7117062230442033e-13
0.                        1.6280406278526662e-23
0.13899150932885534       0.31441376734978743
0.13899150933004664       0.31441376734988674
0.1389915093300612        0.3144137673498317
1.1102230246251565e-16    2.666822936468835e-17
