##  The value of x2, for x1 = omega2, which gives the
##  value of the superpotential in the confining vacuum
##  which is real
## 
##  The Linear Dependence on tau has been subtracted
#0.5	-0.139558864899052
#0.6	-0.12212482754669
#0.7	-0.105687132485317
#0.8	-0.0905509791369569
#0.9	-0.0769044427498904
#1.0	-0.0648216620208124
#1.1	-0.0542850791064788
#1.2	-0.0452128056820964
#1.3	-0.0374834069470498
#1.4	-0.0309556147610177
#1.5	-0.0254823915831097
#1.6	-0.0209207678816534
#1.7	-0.017137953508271
#1.8	-0.0140134798371692
#1.9	-0.0114414884391607
#2	-0.00933020417930619
2.5	-0.00332581447921543
3	-0.00115889287497062
3.5	-0.000408944619772367
4	-0.000205012424146389
